40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
40	 40	 40	 40	 40	 40	 40	 30	 30	 30	 25	 25	 80	 60	 60	 25	 15	 30	 25	 25	 25	 25	 50	 50	 15	 15	 
