5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
5.244	 5.244	 3.125	 3.125	 5.244	 5.244	 5.244	 3.392	 2.14	 2.14	 3.392	 2.14	 0	 0.5244	 0.5244	 0	 0	 0	 0	 0	 0	 0	 4.964	 4.964	 0	 0	 
